Company_Profit,Bonus_Amount
551368,22847.27
2429737,121386.64
1390422,71301.93
2519698,124041.68
1547342,73198.96
1234531,64518.31
1319036,59563.23
367315,21674.44
4530169,230205.89
3446078,175849.89
238913,13695.72
190956,11400.06
4836165,244488.49
2128265,108163.01
275681,10302.13
4289291,214595.28
1568921,76061.58
2284779,116429.38
1486343,73818.25
4207123,206907.11
1273286,67408.74
3436995,178376.51
4571316,226094.78
2226454,108479.31
641158,28330.26
2513647,120389.5
4930861,247845.17
2267349,114289.33
1217250,58263.95
4629683,232531.87
1840474,88579.43
403007,22298.04
1210107,64174.41
1540742,78571.18
4024172,202093.84
1875717,93064.1
712522,37707.61
4889493,250532.73
4911029,246068.48
3880929,192162.82
3702549,183476.0
1464776,73063.59
1097367,57362.05
4895510,248609.38
4322045,216724.25
4388211,220397.12
2153542,106725.09
2460825,123865.07
2868456,143184.22
1015192,51109.26
1745616,85087.25
682057,32538.15
505325,27904.39
3709664,181334.45
2831746,142351.42
1528550,78383.47
4183174,207296.72
2950762,144244.35
431014,17692.45
4451214,222579.55
2145435,110276.34
3923342,198750.86
3927900,203596.07
179030,11188.53
1670083,80843.97
1005740,47264.54
1718238,86279.65
608330,26574.14
3330559,162661.23
4577846,226748.56
3706110,185492.3
3156290,155902.54
182874,9728.77
4382205,218007.43
233325,6498.76
4971734,252274.79
2395451,122942.01
4598425,234980.28
2843373,144415.94
4065805,203337.67
1604143,79401.39
4209666,213683.44
2003938,99977.46
1417252,72447.81
4696377,232982.12
4038843,203168.59
2727313,138507.46
4426326,222697.95
2165790,107796.86
1157433,56957.74
1705735,87904.1
1549795,78674.11
4829824,241334.24
2247846,115218.97
4496396,221838.14
379892,14701.33
4763657,243214.19
767984,33357.24
1804097,93668.33
3580876,181907.34
1859275,95780.07
4215716,212314.3
3920332,196860.71
627846,30543.17
4036807,204987.17
1642985,81025.34
3042488,147348.79
1270185,61983.59
1673675,82230.32
3080300,155965.12
3418866,171958.56
4694708,229398.9
2683334,127679.92
4717565,237016.66
4954009,243644.58
4388843,220818.17
286106,11915.11
3016781,147025.68
2854032,149091.27
536140,25927.02
4723966,238934.58
1306069,58502.7
3374513,169649.26
2986801,145830.37
2640631,134479.29
3786142,187229.73
147492,3848.5
1430432,67890.31
3432846,173498.6
349707,12751.96
3763834,185669.53
1865925,96346.78
2210454,112084.44
2536047,130458.51
4458676,222260.74
4188460,214011.44
1333111,65279.39
2340872,119479.45
4310081,213633.31
891000,41289.11
3238999,161201.03
366924,18988.93
4399612,214722.26
293312,15472.25
4208962,208762.89
4728823,238263.08
1985173,98613.57
2505772,127048.28
1340051,68447.96
1508085,75904.79
4662173,232649.29
604500,33640.92
2830212,141300.23
640264,28915.22
1453446,68866.61
3649045,184304.66
4583906,230200.99
928569,50283.69
2952156,152195.48
3210476,161865.84
165884,6137.06
3544631,178896.4
4495373,227961.12
1159327,53868.92
282402,13052.39
4294377,206266.05
2481526,125708.75
135581,11439.97
2139143,109235.86
1855143,87764.93
2908732,142226.99
4912142,245986.31
3833039,193568.54
2975538,153123.84
4087994,205457.84
1086093,50143.34
318779,15062.07
1575068,77570.43
3364441,168835.75
1076318,55891.87
1059642,48441.6
2218861,112122.04
3491813,170152.87
841446,42372.35
1445579,76984.15
1572098,79051.68
1117640,51404.09
3536552,179459.8
3223691,158210.65
2690275,138535.34
4099607,202819.72
2985048,145524.58
4190184,214725.42
2370973,118481.81
3965356,197240.19
726781,36844.4
4527328,222366.94
4536280,227496.25
2518145,127255.35
3532100,170473.55
3643667,185441.77
4127287,204386.83
3310819,165227.92
2624084,129843.91
2556845,131419.57
735128,37306.15
3198643,160107.63
1266304,63312.18
4801286,240959.29
721987,38553.02
2455919,125093.37
3322558,166332.4
2368110,120487.35
1184633,60186.1
3296211,158288.24
4624659,225995.68
3940454,199918.08
4644324,232506.37
958169,47294.96
1534042,74445.16
3797458,192170.17
2779136,137920.55
1648468,75601.5
2334064,110306.84
3788541,190146.92
288417,11756.8
3000058,146390.22
3282079,163794.7
4224034,212364.91
2476760,127471.96
4549064,227483.31
3293572,166834.7
1504177,70825.06
2539268,130738.19
2609566,124145.65
1474962,74912.15
3671883,181557.96
3337687,166087.27
3674063,182309.46
1549029,76161.75
550613,26647.7
508563,30430.95
3870382,196812.47
3188488,161249.64
1952591,96692.24
2217316,111780.51
1779462,86920.44
2956651,148873.06
463495,22876.06
3214592,162207.29
362763,16749.02
1969136,101402.45
4035295,201916.08
2210652,109959.86
488684,26714.51
4302420,219951.25
2344292,117266.65
1664450,82664.57
804581,41464.03
2438632,120537.64
4745206,233961.76
3050704,150535.14
1131562,60432.91
3652036,181107.58
4302361,215852.48
3762198,183122.07
1495140,71420.15
4156082,210980.66
1428348,72740.96
3679903,184410.32
4563901,224307.62
620139,31528.9
4416892,221185.26
3071988,153697.0
1984102,96874.52
2716876,138020.27
3804381,187868.46
1215154,60005.48
3189948,153341.85
2581491,128902.92
2947791,143890.61
4292106,215148.24
3155657,157909.75
603163,30161.77
2114278,102199.19
3930589,192115.44
1914767,95539.86
428548,16254.75
1736522,90538.29
4358831,218786.08
2399208,122486.22
532331,29493.14
4612173,231595.28
4189348,209229.47
660836,32711.37
2901078,148882.43
3072807,151967.5
1965657,97858.87
2540183,124120.12
4396757,217978.62
1734308,85369.11
4701810,234559.52
3002790,149694.83
1905573,95577.24
261847,13968.86
4505394,225708.62
3196357,164312.69
3899008,194795.21
4117487,206051.21
3959246,199998.27
3917353,192385.33
2161318,107399.9
551599,28688.99
4732125,237953.96
3399981,168681.09
405511,21035.59
1428400,67368.61
2476071,126984.93
2648380,133882.04
3038178,151867.61
2371943,119395.42
2458751,120853.45
3359390,171908.96
4959897,253235.76
3187523,154664.99
2694722,136685.69
973393,50882.47
736932,38252.23
4863404,240418.2
4029170,199792.98
1230473,54838.5
3152023,154254.98
674814,39343.48
2838456,137658.81
2241463,115811.23
911803,46889.62
2327125,115354.08
3546357,177023.53
3773361,192058.29
4389204,215880.62
4363112,216877.41
1001828,52180.59
4559424,226461.19
679976,39045.87
2020434,102624.6
3580366,176474.59
322260,17770.27
3493457,173759.09
2654044,128651.71
1416741,74564.38
765052,33594.11
3177693,162059.28
115004,4814.22
2790081,144372.84
2983733,150329.43
4242117,213404.63
2928724,146520.8
643387,30543.19
4178995,210957.39
305747,14503.78
4602948,228764.93
2633257,130521.27
2595583,129410.73
3403245,172913.11
2183644,107000.96
2706267,132229.93
4447612,223221.18
4838654,241766.41
1201926,60043.47
4412322,223520.89
4450143,221360.13
1501674,76689.75
4290192,219001.9
687004,34780.18
1115833,56026.35
4597036,226029.18
3869934,197088.07
2981623,147126.8
2053778,104373.69
2790120,142927.94
171897,13212.23
1015029,43958.23
3343347,166842.51
1071135,57893.97
3351462,168921.27
1604866,78975.29
1763806,86838.33
3143298,156116.31
639361,36471.46
2895355,139157.76
1843292,91100.74
4262838,214188.8
2008717,99147.33
3949334,201742.15
423102,19084.94
3537324,178310.34
332458,16020.83
3550859,175296.16
4955361,246170.7
106941,7242.02
3152608,158229.74
2517802,122941.64
2424552,126253.22
2548051,128286.24
317950,11883.63
1192444,55978.61
4427629,219552.47
2889823,150418.77
3014824,149716.76
2983375,148913.86
1231648,60614.29
3042717,148191.82
3071581,149201.65
2054774,99413.59
2503141,125406.84
3090042,153126.42
4116825,204847.44
3159364,159769.97
3425742,174461.58
2433714,118099.28
2950288,144093.22
2571907,124962.87
3889649,189835.43
1098802,56493.95
459887,21164.78
1135226,53226.09
3548730,176088.98
2111234,104405.18
1230208,63436.41
3693722,186282.05
4027662,198399.58
1184528,59225.34
893586,42483.97
4198277,208241.27
4655172,226302.09
960781,43655.28
3964982,193957.17
4529749,225353.79
4228781,210339.91
2506955,126399.96
3723117,187117.3
3024384,151852.48
1690866,88509.12
3005349,146979.86
672558,31620.03
1319752,69783.25
1946641,96255.91
3774404,188637.66
3448536,172817.85
2437864,117473.97
2921056,143701.52
3151225,155004.14
2544224,131307.86
4799410,236038.23
225083,8069.67
4588983,229728.04
846183,38791.95
2781584,138804.56
2228521,114173.2
2414559,120249.94
3271598,163645.67
1305529,65277.56
961024,44665.12
1178349,57709.63
3057460,152092.89
233435,12582.52
988034,43254.53
4437004,226288.0
2465450,125943.24
1844212,93335.01
3935912,196332.97
3217958,156288.25
2802116,139792.52
3111738,156774.41
4233763,207706.72
2506013,127622.03
3704685,179923.07
4087172,209768.42
2995410,149941.05
3708370,185072.91
299289,16355.95
1635765,77997.28
658342,37034.87
2896678,147070.0
4563919,232115.68
2612515,130438.06
3400247,165158.01
203241,6008.8
2441010,125165.73
2312028,115126.12
2225169,113554.4
2124253,110478.09
4506488,228365.65
1850047,94865.43
4307659,213703.61
374985,25343.38
4619872,228154.42
3681870,186537.2
2935206,147770.47
123585,7857.07
3233486,157716.74
688755,40102.85
2095610,97815.73
1970985,91037.84
3645955,176882.9
3689621,187622.7
899305,39317.15
3289872,161809.81
4126742,206267.86
4355519,219187.09
2426004,119951.89
2451736,127303.65
211513,9195.9
1038154,54539.65
2388326,124293.0
4576548,228213.8
586120,26929.22
4697100,231095.38
1760895,88586.84
493259,27653.5
4775142,238828.82
2447748,121857.55
643421,25887.04
2288103,114843.18
544177,26245.51
1957949,97668.39
142634,5789.76
2232750,115888.58
375309,19326.15
501659,25378.96
4538862,230698.9
4188497,210181.32
2606893,133223.27
2710716,137979.21
2125321,107842.6
2564226,127337.15
2745965,138146.03
2606302,131238.18
1302668,70997.42
2606520,130044.35
3540511,178208.88
3457816,171824.18
4534749,226013.42
494020,23648.53
1942429,93750.85
1614094,81865.76
3630555,179940.34
2210513,113383.44
316199,19239.57
4621753,230652.84
2437980,123974.87
2092729,97384.59
1270267,63242.64
527826,25456.68
2145071,110644.79
4421416,219728.28
1913362,98477.48
997835,52388.47
3149442,151047.59
3049014,153401.83
3402324,175149.5
1812636,92701.02
3295414,164520.31
2033610,98265.02
4053897,199949.41
427103,24027.52
2623903,123401.81
2750255,139063.69
1799858,90392.72
4769441,237937.47
1022342,51420.93
4955318,245095.41
4050004,205205.12
2605729,130153.08
449496,23634.7
597494,26312.88
3525407,174018.48
4729293,237336.04
1058048,59185.6
1303249,66788.27
1674747,88854.07
1617462,87355.56
2400891,119437.96
3752767,191490.6
4268749,213497.18
3018038,148747.47
617772,34765.17
1280887,64034.78
636031,31157.7
2331003,119799.84
2920113,144442.5
3037091,150428.32
4386862,221580.5
675375,35745.45
2291509,115626.18
502141,27087.99
776757,43004.22
3990524,197489.9
401500,22749.89
4614890,233079.34
3931094,205802.59
3413007,174852.92
3531471,175535.51
1682643,85473.15
3621742,181999.37
733664,43831.02
1605021,83027.82
2602875,129537.31
1716823,85438.26
4403958,218918.67
745200,36196.54
1098246,60041.11
2327709,116283.44
4793519,244119.39
668151,34567.36
4258636,209962.73
3885878,191436.78
729243,35075.97
2422015,124315.85
4435852,222850.89
271502,8249.23
3174463,156974.52
3459949,173237.97
794034,40277.95
446083,17795.36
3754874,185071.93
319388,15628.29
1116552,52420.23
4858160,239324.53
4136509,205919.94
4224333,214093.98
4209730,210924.17
3638830,179590.69
3087749,154910.09
4606694,228542.81
2995745,151279.37
2528782,123864.07
4007330,198410.97
1945938,97312.31
2077414,105917.77
4202449,212567.79
843552,44093.62
1665917,89572.36
879140,44924.33
2671254,134640.93
3726141,185927.22
2990986,147231.67
3941354,196959.56
1320390,65992.75
103573,4616.74
2710772,134827.58
4407291,224608.83
3643591,178834.4
241514,10269.66
3338067,164744.1
3379041,172119.1
300933,18606.66
3786070,188840.2
4686982,232221.12
168708,7924.54
3699411,189856.11
556572,22269.38
1537551,77003.28
1389148,68705.81
3777109,186550.1
1278229,65275.71
3286592,164002.4
4160061,205233.08
286858,19576.63
1797261,86747.16
3469102,173586.54
1642655,82374.17
4070749,205160.96
1505935,74368.9
238711,9879.5
3606639,183681.65
3287234,162177.8
1281982,58162.25
3687946,183866.78
3044326,155804.65
2386797,120345.54
1478924,71415.9
3977183,200307.42
1118107,55403.97
4680255,233960.72
1981366,96129.07
1811704,92007.92
4408588,221291.76
2184395,106698.98
4617880,234047.52
2842216,142553.09
4042014,205788.61
4133969,203617.09
1579171,82087.96
4733297,236802.39
1235282,62345.15
690965,39352.84
4397355,220414.8
2976862,148500.88
3673867,184296.73
1634494,84146.89
2828301,140104.98
2656588,129486.92
4693990,232465.5
3890248,194112.09
1275718,62139.52
3084235,153119.83
3837783,193657.03
1354397,68982.04
1206083,55854.91
1787115,89935.43
4071812,207859.98
1120278,55585.49
3373197,166788.0
4743937,243811.58
2368591,119117.75
330407,16337.1
4164055,210231.37
341915,15596.51
1464305,71908.71
3375978,168616.25
2728952,139884.22
1413964,74828.81
3132722,155954.81
2062902,99969.96
3123134,155517.18
3973452,197779.88
3157794,155764.26
599471,31919.39
976543,53320.49
921962,49942.58
1240392,61775.99
1782431,86274.41
3095186,157761.15
3880186,192134.93
3859468,188245.48
2708080,139519.94
2139297,104505.36
214981,13495.49
2735327,135555.03
2366641,114592.65
4297860,212562.16
1871212,82964.32
4957167,244064.69
4935903,248855.42
4061339,202069.18
3839311,192160.97
1934691,99055.4
2953680,151645.7
4584973,232564.01
3374601,171776.07
4351233,213986.35
304614,10751.69
2815703,135317.21
660437,33495.75
1994980,102846.54
1803607,90548.1
846195,43003.26
4280611,219407.24
3057245,154241.96
601344,28731.33
2763697,132138.76
1691235,88359.41
942354,46514.82
2412360,122289.03
1362942,62464.67
4892276,246569.87
3369851,168177.13
527573,20229.36
2499107,121273.34
3573243,175916.57
3246815,159960.91
2943424,143474.42
4142015,206471.9
2580820,131068.88
2234504,113252.83
4997752,248763.8
4218260,212933.99
3236697,169998.46
2769252,138955.97
1247890,58661.94
1862819,93268.26
2030491,101908.79
2870551,138927.83
2027819,103132.08
3604484,178740.27
4444868,225223.9
4031898,201413.15
4407067,220130.84
873189,46661.71
890760,42775.74
1068559,49731.18
1293566,64546.18
889972,39663.23
3596773,177152.27
2734309,139999.01
3841910,190390.96
4835247,242618.25
4401372,212958.57
115766,7862.08
2707724,132764.08
3689883,182671.57
3360276,170860.61
4594475,230285.08
924706,45821.37
3471508,173936.47
3999489,201723.31
1450305,72182.68
1686442,84829.89
256616,8830.95
4643745,229488.22
470865,21132.96
1060264,48897.65
2477622,124685.77
3149227,160234.31
1498572,75830.5
346030,19057.0
4462544,225607.59
4661575,232230.57
3253978,161423.82
2627911,135032.89
1055613,48981.73
4480328,224968.68
4518665,226591.75
1927145,93185.27
1722712,89874.41
246113,16310.44
4011065,203242.83
3082577,154948.99
3888967,193628.14
4615795,231251.4
4035645,206876.84
418020,21427.26
3738537,186328.04
3325008,163033.26
4690247,233019.25
1483936,72969.8
2724967,137236.85
2149346,111767.34
3942222,199286.47
3542771,174968.3
430583,20141.49
4981487,246640.36
3359239,170701.48
1670361,87695.96
3015480,152109.19
1959753,98234.46
3442939,169022.01
3551233,175851.59
2627014,132636.41
301111,14532.54
4689632,233081.11
2937710,145420.15
2167951,110156.14
2194634,110557.05
2780231,134022.27
1413740,69256.88
1251142,63953.03
1436365,68794.51
3180684,156161.73
871819,47686.07
3312142,172517.49
3408042,172916.33
633452,30838.1
4579213,229365.18
500606,29845.09
266758,8545.0
999869,52357.28
789286,42749.02
